,lat,lon,city,country_code,city_lat,city_lon,city_temperature,city_humidity,city_windspeed,city_clouds,city_temp_max,date,sunrise
30954,15.204349107421223,-89.99084139960097,Tucuru,GT,15.3,-90.07,84.44,50,2.59,0,84.44,1522777802,1522756417
30968,-2.3490175342388113,16.7706099605077,Bolobo,CD,-2.17,16.23,73.46,100,2.59,44,73.46,1522777802,1522731343
30978,41.00675223018001,14.026314872697043,Villa Literno,IT,41.01,14.08,63.16,31,3.36,0,64.4,1522776000,1522730576
31017,57.8613139402604,82.0047472799514,Podgornoye,RU,57.79,82.64,13.61,59,6.73,44,13.61,1522777811,1522713072
31046,67.57229238767678,15.155964626134846,Fauske,NO,67.26,15.4,30.2,54,6.93,0,30.2,1522776000,1522727939
31055,-18.03615313393172,-52.17875786277122,Jatai,BR,-17.88,-51.71,81.74,93,4.38,8,81.74,1522777803,1522748022
31061,-20.780825007830543,-56.182692396157485,Bonito,BR,-1.36,-47.3,82.82,89,4.94,92,82.82,1522777803,1522746568
31102,26.912687668686175,-13.821959436951104,Puerto Del Rosario,ES,28.5,-13.86,70.61,53,12.75,40,71.6,1522776600,1522737753
31110,20.34275967130955,78.5559799136054,Ghatanji,IN,20.14,78.32,80.03,45,2.59,64,80.03,1522777812,1522715895
31133,43.956118882872346,7.24696036283261,Carros,FR,43.78,7.19,59,72,18.34,75,59,1522776600,1522732096
31143,28.479775681039598,79.96621076393393,Barkhera,IN,28.45,79.81,80.75,49,5.95,36,80.75,1522777813,1522715291
31159,14.639701200267098,3.1905260096188215,Filingue,NE,14.35,3.32,94.97,21,5.17,0,94.97,1522777805,1522734040
31174,36.47312029513759,52.93516083083912,Sari,IR,36.57,53.06,57.2,82,9.17,90,57.2,1522774800,1522721418
31193,46.66654715699099,33.982597109596384,Kayiry,UA,46.95,33.71,43.85,74,7.4,0,43.85,1522777805,1522725572
31219,20.42469268162006,-70.54892090725104,Puerto Plata,DO,19.79,-70.69,83.37,74,16.11,20,84.2,1522774800,1522751646
31237,-17.243983790001664,48.14320862613022,Amparafaravola,MG,-17.68,48.22,72.83,70,10.98,64,72.83,1522777805,1522724030
31295,51.18558169990317,46.679372635410544,Stepnoye,RU,51.38,46.84,37.4,100,11.18,90,37.4,1522774800,1522722155
31340,32.7009282842364,14.516008155107443,Zlitan,LY,32.47,14.57,68.87,44,13,88,68.87,1522777806,1522730800
31347,42.27483072152643,-87.55460293332078,Winnetka,US,42.11,-87.74,39.18,100,9.17,90,42.8,1522777500,1522754933
31363,42.456851941747914,-3.0616451915654608,Miranda De Ebro,ES,42.69,-2.95,57.33,50,24.16,75,64.4,1522776600,1522734580
31396,11.341206435837904,30.111481486498235,Kaduqli,SD,11.01,29.72,79.85,39,4.72,0,79.85,1522777806,1522727791
31445,47.8067044302457,47.008177777020904,Sasykoli,RU,47.55,47,45.92,89,11.21,56,45.92,1522777815,1522722353
31477,44.997811690794435,30.33088551862629,Sulina,RO,45.16,29.65,46.01,78,10.2,12,46.01,1522777806,1522726642
31479,46.47863641309476,45.2514027497694,Yashkul,RU,46.17,45.34,46.01,77,12.21,48,46.01,1522777807,1522722828
31491,7.240645398273301,3.735776861168162,Ibadan,NG,7.38,3.9,86.15,61,5.39,0,86.15,1522777807,1522734075
31500,52.53921329237468,25.997038569349797,Pinsk,BY,52.11,26.1,47.27,87,9.08,44,47.27,1522777807,1522727075
31521,-11.451601437715823,-38.499786185337626,Olindina,BR,-11.36,-38.33,92.54,40,8.19,80,92.54,1522777807,1522744652
31527,53.86900547681108,18.429848984406064,Starogard Gdanski,PL,53.96,18.53,50,81,6.93,75,50,1522776600,1522728753
31529,-14.301718254324868,40.06524522439952,Nacala,MZ,-14.56,40.69,82.64,95,6.51,8,82.64,1522777808,1522725762
31533,65.31705482776738,57.246919500884076,Pechora,RU,65.12,57.16,36.29,94,12.44,92,36.29,1522777816,1522718303
31540,45.84023355712239,5.366269133291951,Amberieu-En-Bugey,FR,45.96,5.34,58.66,45,13.87,0,64.4,1522776600,1522732426
31542,-9.857843403015693,-78.83069085159899,Casma,PE,-9.47,-78.3,71.75,87,8.19,0,71.75,1522777808,1522754199
31551,-1.3336683509556906,-60.905270770979755,Manaus,BR,-3.13,-59.98,81.36,70,10.29,75,86,1522774800,1522749653
31557,-22.538003284304153,24.508135119648472,Khudumelapye,BW,-23.91,24.95,68.51,70,8.19,0,68.51,1522777817,1522729774
31593,43.680749296831124,0.7501450587069058,Auch,FR,43.65,0.59,62.55,55,12.75,0,66.2,1522776600,1522733685
31601,51.927984305381244,9.373118012313398,Lugde,DE,51.96,9.25,60.44,55,8.05,75,62.6,1522776000,1522731123
31604,-1.4661377230644064,-78.72173205144881,Guano,EC,-1.61,-78.64,59.79,77,4.7,90,60.8,1522774800,1522754094
31613,41.793915654059674,43.04673930575848,Abastumani,GE,41.75,42.83,50,76,8.05,75,50,1522774800,1522723650
31647,2.673744288042286,1.0221912324148974,Teshie,GH,5.58,-0.11,84.2,83,19.46,75,84.2,1522774800,1522735080
31664,18.7120331649906,75.539691805731,Bhum,IN,18.47,75.67,71.57,44,5.73,0,71.57,1522777810,1522716576
31672,12.819786121665373,-85.16703295609345,Bocana De Paiwas,NI,12.79,-85.12,80.39,73,7.07,20,80.39,1522777818,1522755296
31676,43.84942629402826,-87.71777137506909,Sheboygan,US,43.75,-87.71,32.97,100,20.8,90,33.8,1522776960,1522754845
31706,-3.5931755776231284,37.202619746098335,Mbuguni,TZ,-3.55,36.92,72.92,67,10.76,48,72.92,1522777810,1522726410
31708,49.312877476652375,13.794023189515173,Strakonice,CZ,49.26,13.9,64.4,39,2.24,75,64.4,1522774800,1522730185
31719,32.47438755587575,34.108937725975196,Netanya,IL,32.33,34.86,65.66,72,8.05,20,66.2,1522776000,1522725940
31733,6.393033747927234,38.712841160451376,Hagere Selam,ET,6.48,38.52,60.23,94,3.27,76,60.23,1522777819,1522725791
31737,48.17590582658144,25.80899944317008,Ropcha,UA,48.1,25.76,56.37,50,10.29,0,59,1522776600,1522727412
31740,54.541325985465534,54.31086842035012,Buzdyak,RU,54.57,54.53,32.51,88,14.34,12,32.51,1522777820,1522720081
31753,32.236244268282746,31.101213909633742,Rosetta,EG,31.4,30.42,64.4,77,11.41,40,64.4,1522774800,1522727037
31814,6.922393773307988,-8.845787736055442,Ganta,LR,7.31,-8.54,85.88,68,5.39,12,85.88,1522777812,1522737061
31822,-13.671011539970095,-71.80388155163708,Oropesa,PE,-13.59,-71.76,62.6,45,3.36,75,62.6,1522774800,1522752729
31837,52.583158646627396,39.81826999939511,Gryazi,RU,52.5,39.96,32.78,97,10.42,64,32.78,1522777812,1522723726
31866,42.54665074886543,-1.350320445173864,Tafalla,ES,42.53,-1.67,64.6,48,23.04,20,68,1522776600,1522734281
31893,44.92519379819916,51.36718887626796,Shetpe,KZ,44.14,52.16,53.3,56,4.38,32,53.3,1522777812,1522721299
31903,56.99964058759065,43.91175293298798,Kovernino,RU,57.13,43.81,33.32,98,7.4,92,33.32,1522777821,1522722434
31931,55.52850150691455,16.610157645647362,Ustka,PL,54.58,16.86,44.21,90,7.63,92,44.21,1522777821,1522729105
31949,35.29120955118583,76.99232539087163,Kargil,IN,34.57,76.1,20.27,91,1.03,88,20.27,1522777822,1522715970
31959,-1.1689486891160925,29.179386966844575,Goma,CD,-1.67,29.23,59.69,100,1.7,92,59.69,1522777813,1522728211
31969,-5.9229865423296815,-79.27122095522245,Olmos,PE,-5.99,-79.75,79.94,82,3.6,36,79.94,1522777822,1522754465
31973,59.15696656164428,38.910927527044294,Chebsara,RU,59.2,38.84,32.15,86,11.99,20,32.15,1522777823,1522723426
31996,-6.781808645987184,23.742745099462255,Gandajika,CD,-6.75,23.95,69.95,97,3.71,92,69.95,1522777823,1522729596
32000,50.897845093341175,81.6049341231707,Gornyak,RU,53.6,39.49,31.79,90,9.42,12,31.79,1522777814,1522723759
32012,-27.353667028660198,-56.38288575627277,San Cosme Y Damian,PY,-27.32,-56.35,81.46,54,5.82,75,82.4,1522774800,1522749384
32023,-16.950128026981588,15.283712135405864,Ondjiva,AO,-17.07,15.73,71.75,80,3.27,80,71.75,1522777815,1522731814
32032,-6.213589467336931,-69.35096393939368,Eirunepe,BR,-6.66,-69.87,87.32,71,2.48,24,87.32,1522777815,1522752109
32046,15.88949235079636,-86.57456702588972,Nueva Armenia,HN,13.76,-87.16,78.8,44,5.82,40,78.8,1522774800,1522755760
32071,55.05750636586217,-0.46292902222495513,Redcar,GB,54.62,-1.06,49.68,66,13.87,20,51.8,1522776000,1522733395
32095,35.78406682609159,39.1325488827535,Suruc,TR,36.98,38.42,53.6,32,19.46,0,53.6,1522776000,1522724912
32099,57.321803267128985,63.280997900679836,Pyshma,RU,56.95,63.25,32.42,90,14,20,32.42,1522777825,1522717793
32114,11.924062716274022,73.49829739962715,Manjeshwar,IN,12.72,74.89,82.4,74,3.36,20,82.4,1522776600,1522716912
32117,30.78651900481404,56.54783527665222,Zarand,IR,30.81,56.57,58.61,35,4.38,76,58.61,1522777817,1522720786
32122,62.93774406380109,79.99732108975897,Tarko-Sale,RU,64.92,77.78,-7.37,62,3.15,32,-7.37,1522777817,1522713397
32162,22.291204551743363,80.37776696829181,Baihar,IN,22.11,80.55,70.67,68,2.59,0,70.67,1522777826,1522715305
32163,-7.822951760892778,-46.757058760140275,Riachao,BR,-7.36,-46.62,83.9,80,6.17,12,83.9,1522777817,1522746546
32165,-11.056263640061474,34.24642684178217,Rumphi,MW,-11.02,33.86,62.84,87,3.94,64,62.84,1522777826,1522727318
32169,66.73523710065277,11.231859951331543,Sandnessjoen,NO,66.02,12.63,33.21,55,8.05,0,33.8,1522776000,1522728818
